name,id,sp_attack,sp_defense,speed,"ability
" 
MaROWaK30,18462,50,80,45,"ROCk HeAd
"
HITmONLEe30,18463,35,110,87,"LiMbEr
"
HitMoNcHaN30,18464,35,110,76,"KEen Eye
"
LiCKITUNG30,18465,60,75,30,"OWN TEMPo
"
KoffIng30,18466,60,45,35,"LevItaTE
"
WEEzInG30,18467,85,70,60,"LeVitAtE
"
RHYHORn30,18468,30,30,25,"LightNINGRod
"
Rhydon30,18469,45,45,40,"LiGhTniNgRoD
"
CHanSeY30,18470,35,105,50,"NATuRaL CurE
"
TangEla30,18471,100,40,60,"ChLORophYll
"
KAnGaSKHAn30,18472,60,100,100,"EARLY BIRd
"
HoRsEa30,18473,70,25,60,"SWifT Swim
"
SEaDRA30,18474,95,45,85,"POIsON POinT
"
GOLDeEN30,18475,35,50,63,"SwiFT SWIm
"
SEaKiNg30,18476,65,80,68,"SWifT SWim
"
StArYu30,18477,70,55,85,"ILlUmiNate
"
StARMie30,18478,100,85,115,"ILlUMiNate
"
Mr. MIMe30,18479,100,120,90,"SoUndpROoF
"
ScYTHer30,18480,55,80,105,"SwarM
"
JYNX30,18481,115,95,95,"OBLiVIOUs
"
EleCtAbuzZ30,18482,95,85,105,"STATic
"
MAGmar30,18483,100,85,93,"FlAMe BODY
"
PINSIr30,18484,65,90,105,"HypER CuttEr
"
TaurOs30,18485,40,70,110,"INtimIdAtE
"
MagikArp30,18486,15,20,80,"SWIft SWiM
"
GyaRaDoS30,18487,70,130,81,"INtIMIdATE
"
LapRAS30,18488,85,95,60,"WATer ABSoRb
"
DITTo30,18489,48,48,48,"LIMbEr
"
EevEe30,18490,45,65,55,"RUn AWAy
"
VaPOReoN30,18491,110,95,65,"WATER ABSOrb
"
JoltEOn30,18492,110,95,130,"Volt AbSoRb
"
FlaREon30,18493,95,110,65,"FLAsH Fire
"
PORyGOn30,18494,85,75,40,"TrAce
"
OmAnyTE30,18495,90,55,35,"SWift SWIm
"
OmASTAr30,18496,115,70,55,"SwIfT SWIm
"
KaBUtO30,18497,55,45,55,"SWIft SwIM
"
KaBuToPS30,18498,65,70,80,"SwIFT SwIM
"
AeroDaCtyL30,18499,70,95,150,"ROcK HEaD
"
SnOrLax30,18500,65,110,30,"ImmUnity
"
ArTIcUNO30,18501,95,125,85,"PReSSUre
"
ZAPdOS30,18502,125,90,100,"PReSsure
"
MolTReS30,18503,125,85,90,"PREsSUre
"
DraTIni30,18504,50,50,50,"Shed SkIN
"
DraGonair30,18505,70,70,70,"SHED SkiN
"
DRaGOnITe30,18506,100,100,80,"InNer Focus
"
MEWtwO30,18507,194,120,140,"PRESsure
"
MEw30,18508,100,100,100,"SYNcHROnIze
"
ChiKoRiTa30,18509,49,65,45,"OvergRoW
"
BAyLeEf30,18510,63,80,60,"OveRGRoW
"
MEganiUm30,18511,83,100,80,"OVergrow
"
CynDaQuIL30,18512,60,50,65,"BLaze
"
QUIlavA30,18513,80,65,80,"BlazE
"
TYPhLOsioN30,18514,109,85,100,"BlazE
"
TOTODilE30,18515,44,48,43,"ToRrENT
"
CrOcoNaw30,18516,59,63,58,"TOrRenT
"
FERAlIgAtR30,18517,79,83,78,"TorReNT
"
SeNTreT30,18518,35,45,20,"RUN AWay
"
FUrRet30,18519,45,55,90,"RuN AWaY
"
HOotHOOt30,18520,36,56,50,"INsoMniA
"
NOCtoWL30,18521,86,96,70,"InsoMNia
"
LedyBA30,18522,40,80,55,"SWarm
"
LEdIaN30,18523,55,110,85,"SWaRM
"
SpInarak30,18524,40,40,30,"SwArM
"
ArIaDOS30,18525,60,70,40,"SWaRm
"
CroBAT30,18526,70,80,130,"INNeR FoCUS
"
ChiNcHou30,18527,56,56,67,"VOLT ABSorb
"
LanTURn30,18528,76,76,67,"VOLt AbsoRB
"
PiChu30,18529,35,35,60,"STaTIc
"
CLeffA30,18530,45,55,15,"CutE CHarm
"
IGglYbufF30,18531,40,20,15,"CUte CHarm
"
TogEPI30,18532,40,65,20,"HUStlE
"
TOgEtIC30,18533,80,105,40,"HuSTle
"
NaTu30,18534,70,45,70,"SYnCHrOnize
"
Xatu30,18535,95,70,95,"SyncHrOnIze
"
Mareep30,18536,65,45,35,"StATIC
"
FLaAffy30,18537,80,60,45,"STatic
"
AmphARos30,18538,165,110,45,"StATiC
"
BeLlOSsOM30,18539,90,100,50,"ChLOROpHYLL
"
MaRILl30,18540,20,50,40,"ThICK Fat
"
AZUMaRiLL30,18541,60,80,50,"THIck Fat
"
SUdOWOodo30,18542,30,65,30,"SturDy
"
POLitoed30,18543,90,100,70,"WaTeR ABsOrb
"
HOpPiP30,18544,35,55,50,"ChLoRophYlL
"
SKiplooM30,18545,45,65,80,"ChlorOpHYlL
"
JUmPlufF30,18546,55,95,110,"CHlorOPhyLl
"
AiPOM30,18547,40,55,85,"RUN AwAy
"
SUNKern30,18548,30,30,30,"ChlorOPhyll
"
SuNFLORa30,18549,105,85,30,"ChLorOphYLl
"
YANma30,18550,75,45,95,"SPEED BoOst
"
WoOPER30,18551,25,25,15,"DAmP
"
QUAgsIRe30,18552,65,65,35,"DAMp
"
ESpEOn30,18553,130,95,110,"SynChRonIzE
"
UmbrEOn30,18554,60,130,65,"SYnchRoNiZE
"
MURKrOw30,18555,85,42,91,"InSoMnia
"
SLOwking30,18556,100,110,30,"OBLivioUs
"
MIsDreAvuS30,18557,85,85,85,"LeVItatE
"
UnoWN30,18558,72,48,48,"LEviTate
"
WoBbuFfeT30,18559,33,58,33,"ShaDOW TAg
"
GIraFARIg30,18560,90,65,85,"InnER Focus
"
PinECO30,18561,35,35,15,"STurdY
"
FOrrETress30,18562,60,60,40,"STUrDY
"
DunsPaRcE30,18563,65,65,45,"SERenE GrACe
"
GlIgAR30,18564,35,65,85,"HYper Cutter
"
STEELIx30,18565,55,95,30,"RoCk HEaD
"
SNUbbUlL30,18566,40,40,30,"INTiMiDaTE
"
GRanBUlL30,18567,60,60,45,"IntiMidATe
"
QWILfisH30,18568,55,55,85,"PoiSON PoINT
"
SCIzor30,18569,65,100,75,"SWarM
"
SHuckLe30,18570,10,230,5,"StuRdy
"
HEracROSs30,18571,40,105,75,"SwArm
"
SNeAsel30,18572,35,75,115,"InNer Focus
"
TeDdIURSA30,18573,50,50,40,"PiCKuP
"
URsarinG30,18574,75,75,55,"GUTs
"
SLUgMA30,18575,70,40,20,"MAGMa ARMor
"
MAGcargo30,18576,90,80,30,"MaGma Armor
"
SWInub30,18577,30,30,50,"OBlivioUS
"
PILOSwIne30,18578,60,60,50,"ObLIViOuS
"
CorsOla30,18579,65,95,35,"HuSTLe
"
ReMORAId30,18580,65,35,65,"HustLE
"
OCtillEry30,18581,105,75,45,"SuctiOn CUPs
"
DELiBiRD30,18582,65,45,75,"VITaL SPiriT
"
MAnTINe30,18583,80,140,70,"SwIFt Swim
"
SKaRmOrY30,18584,40,70,70,"KeeN EYE
"
HOUnDOUr30,18585,80,50,65,"Early BIrD
"
HOuNDoOM30,18586,140,90,115,"EArlY BIrD
"
KiNGDra30,18587,95,95,85,"SwIFt SWIM
"
PHanpY30,18588,40,40,40,"PIckUp
"
Donphan30,18589,60,60,50,"Sturdy
"
STaNtleR30,18590,85,65,85,"IntImIdatE
"
SMEARGlE30,18591,20,45,75,"OWn TEmpo
"
TYroguE30,18592,35,35,35,"GuTs
"
HitMOnToP30,18593,35,110,70,"INtimIDatE
"
SmooChuM30,18594,85,65,65,"OBLivIoUs
"
Elekid30,18595,65,55,95,"STATIc
"
MAgby30,18596,70,55,83,"FLame BOdy
"
MiLtanK30,18597,40,70,100,"ThIcK Fat
"
BlissEy30,18598,75,135,55,"NatuRaL CuRE
"
RAIKoU30,18599,115,100,115,"PrESSurE
"
ENTEI30,18600,90,75,100,"PReSSure
"
SUIcUne30,18601,90,115,85,"PRESsUrE
"
LArvITaR30,18602,45,50,41,"GutS
"
PUPItar30,18603,65,70,51,"SHED SKin
"
TYRANiTAr30,18604,95,120,71,"SaNd STrEam
"
LUGIA30,18605,90,154,110,"PrESSuRE
"
HO-OH30,18606,110,154,90,"PResSURE
"
CeLEBi30,18607,100,100,100,"NaTUraL CurE
"
TreeCkO30,18608,65,55,70,"OvergRoW
"
GrOVyle30,18609,85,65,95,"OVERGRow
"
ScEpTiLe30,18610,145,85,145,"OVeRgrOw
"
TorCHIc30,18611,70,50,45,"BLAZE
"
ComBusken30,18612,85,60,55,"BLaze
"
BLazIkEN30,18613,130,80,100,"Blaze
"
MudkIP30,18614,50,50,40,"TOrREnT
"
MaRShtOmp30,18615,60,70,50,"TorrenT
"
SwaMPeRt30,18616,95,110,70,"TOrrenT
"
POOChyena30,18617,30,30,35,"RuN AWAY
"
MIgHtYENA30,18618,60,60,70,"IntIMIdAte
"
ZiGZaGOon30,18619,30,41,60,"PICKuP
"
Linoone30,18620,50,61,100,"PiCKUP
"
WurmplE30,18621,20,30,20,"ShieLd DuSt
"
SiLcOoN30,18622,25,25,15,"SHEd SKIn
"
BEautIFLY30,18623,100,50,65,"SWArM
"
CaScOon30,18624,25,25,15,"ShED SkIN
"
DustOx30,18625,50,90,65,"SHiELd Dust
"
Lotad30,18626,40,50,30,"SwIFT Swim
"
LOmbRe30,18627,60,70,50,"SWiFt SWIm
"
LuDicOLo30,18628,90,100,70,"SWIFT SWIM
"
SEEdoT30,18629,30,30,30,"CHLOrOphYlL
"
NuZlEaF30,18630,60,40,60,"CHlORoPHYLl
"
ShifTrY30,18631,90,60,80,"ChlOrophYll
"
TAIllow30,18632,30,30,85,"GUtS
"
SWELlow30,18633,75,50,125,"GuTS
"
WiNgUlL30,18634,55,30,85,"Keen EYE
"
PELIPPEr30,18635,95,70,65,"KeeN Eye
"
RaLTS30,18636,45,35,40,"SynChRoNIZe
"
KiRlIA30,18637,65,55,50,"SYnChroNize
"
GARDEvoiR30,18638,165,135,100,"SynCHROnize
"
SURskIt30,18639,50,52,65,"SwiFt SwIM
"
MasQUERaIN30,18640,100,82,80,"IntiMIdaTe
"
ShRoOmIsH30,18641,40,60,35,"EfFeCt SpoRE
"
BRelOom30,18642,60,60,70,"EFFEcT SporE
"
SLakotH30,18643,35,35,30,"TRUAnt
"
VIgoROtH30,18644,55,55,90,"ViTAL SpIrIT
"
SlaKIng30,18645,95,65,100,"TrUaNt
"
NinCAda30,18646,30,30,40,"COmPoUnDEyES
"
NiNJAsk30,18647,50,50,160,"SpEEd BoOST
"
SHEdINJA30,18648,30,30,40,"WOnDer GuarD
"
WHISMur30,18649,51,23,28,"SOUNdpRooF
"
LouDrEd30,18650,71,43,48,"SoUnDPRoof
"
EXPLOUD30,18651,91,73,68,"SoundPrOof
"
MAkuHItA30,18652,20,30,25,"THiCK FAt
"
HariYAMa30,18653,40,60,50,"ThiCK FAT
"
AZurIll30,18654,20,40,20,"THIcK FAt
"
NOsePAss30,18655,45,90,30,"StUrDY
"
SkiTtY30,18656,35,35,50,"CuTE CHarm
"
DELCATty30,18657,55,55,90,"CUtE CHARm
"
SAblEYE30,18658,85,115,20,"KeEN EyE
"
MawilE30,18659,55,95,50,"HypeR CUTTEr
"
AroN30,18660,40,40,30,"StuRdy
"
LAiRoN30,18661,50,50,40,"STurdY
"
AggrOn30,18662,60,80,50,"STURdY
"
MedItiTE30,18663,40,55,60,"PURE PowER
"
MEdicHam30,18664,80,85,100,"PuRE POwer
"
ELeCTrIKe30,18665,65,40,65,"StatIc
"
ManeCTRIC30,18666,135,80,135,"STatic
"
PluslE30,18667,85,75,95,"PlUS
"
Minun30,18668,75,85,95,"MInUS
"
VoLbEat30,18669,47,85,85,"ILlUmINate
"
IlLUMIse30,18670,73,85,85,"ObLIvIOUS
"
ROSelIA30,18671,100,80,65,"NATURal CuRe
"
GULPin30,18672,43,53,40,"LIquId OoZe
"
SwaLot30,18673,73,83,55,"LiqUId OozE
"
CarVaNHa30,18674,65,20,65,"ROUgH SKIn
"
ShARPEDO30,18675,110,65,105,"ROUGH SKiN
"
WAilmER30,18676,70,35,60,"WATeR VEIl
"
WAILoRD30,18677,90,45,60,"Water VeiL
"
NuMeL30,18678,65,45,35,"ObLIVIoUs
"
CamEruPT30,18679,145,105,20,"MagmA ARmor
"
TorKOAl30,18680,85,70,20,"WhItE SmoKe
"
SpoInK30,18681,70,80,60,"Thick FAT
"
GRUmPIg30,18682,90,110,80,"THICK Fat
"
SPInDa30,18683,60,60,60,"OWN TeMPo
"
TRAPiNCh30,18684,45,45,10,"HYPer CuTTEr
"
ViBrAva30,18685,50,50,70,"LeVItATe
"
FLYGON30,18686,80,80,100,"LeViTAte
"
Cacnea30,18687,85,40,35,"SAND Veil
"
CactUrnE30,18688,115,60,55,"Sand VeIl
"
SWAblU30,18689,40,75,50,"NaTurAl CurE
"
ALTARIa30,18690,110,105,80,"NaTUrAL CuRE
"
ZangooSe30,18691,60,60,90,"IMmUniTY
"
SeViPER30,18692,100,60,65,"ShED SkiN
"
LuNAtONE30,18693,95,85,70,"LeviTatE
"
SolRoCK30,18694,55,65,70,"LevItate
"
BarBOach30,18695,46,41,60,"ObLiVIoUs
"
WHiScAsh30,18696,76,71,60,"OBLIvIOus
"
CoRpHISH30,18697,50,35,35,"HYPeR CutteR
"
CRaWdAuNT30,18698,90,55,55,"HYpeR CUTTeR
"
BaltoY30,18699,40,70,55,"LevITaTe
"
CLAydOl30,18700,70,120,75,"LeviTatE
"
LiLeEp30,18701,61,87,23,"SUcTIOn CuPs
"
CraDIly30,18702,81,107,43,"SUcTIOn CuPS
"
ANoRiTh30,18703,40,50,75,"BATtLE ArmOr
"
ArmALdo30,18704,70,80,45,"BAtTLE ArMOR
"
Feebas30,18705,10,55,80,"SWifT Swim
"
MILoTIc30,18706,100,125,81,"Marvel SCale
"
CAsTfORm30,18707,70,70,70,"FoReCasT
"
KeClEon30,18708,60,120,40,"ColOR ChANgE
"
ShupPeT30,18709,63,33,45,"InSomNIA
"
BANeTTe30,18710,93,83,75,"INSomNIA
"
DusKuLL30,18711,30,90,25,"LeviTaTE
"
DuScLoPs30,18712,60,130,25,"PRESSUre
"
TRoPIUs30,18713,72,87,51,"CHloroPhYll
"
ChIMECHO30,18714,95,90,65,"LevItATe
"
AbSoL30,18715,115,60,115,"PrESSurE
"
WYnAUT30,18716,23,48,23,"ShADOW TAG
"
SnoRunt30,18717,50,50,50,"InnER FoCUS
"
GLaLIe30,18718,120,80,100,"InNER FOCUs
"
SpheaL30,18719,55,50,25,"THiCK FAT
"
SEaleO30,18720,75,70,45,"THiCK FAt
"
WALREin30,18721,95,90,65,"THIcK FAt
"
CLAmPeRl30,18722,74,55,32,"SHELl ArmOR
"
HUNTAIl30,18723,94,75,52,"SwIfT SwIm
"
GOrEbYsS30,18724,114,75,52,"SWIfT SwIM
"
ReliCAnTH30,18725,45,65,55,"SWIfT SWim
"
LuVDisc30,18726,40,65,97,"SWIft SwIM
"
BAGOn30,18727,40,30,50,"Rock HeaD
"
SHeLgON30,18728,60,50,50,"ROck HeaD
"
SAlamENCE30,18729,120,90,120,"InTIMIdaTE
"
BelDum30,18730,35,60,30,"CLeaR BODY
"
MetaNg30,18731,55,80,50,"CLeAr BOdY
"
MeTaGROsS30,18732,105,110,110,"ClEAr BoDY
"
RegIROCK30,18733,50,100,50,"ClEAR Body
"
REgice30,18734,100,200,50,"CLEar BoDY
"
REGisteel30,18735,75,150,50,"ClEAr BOdy
"
LATIas30,18736,140,150,110,"LEvItaTE
"
LAtIoS30,18737,160,120,110,"LEvitATe
"
KyOGRe30,18738,180,160,90,"DRIzZle
"
GRoudOn30,18739,150,90,90,"DROUGhT
"
RAYQUAzA30,18740,180,100,115,"AIr LOCk
"
JIrAcHi30,18741,100,100,100,"SeRENe GRacE
"
DeOXYS30,18742,95,90,180,"PrESsuRE
"
TuRtwIG30,18743,45,55,31,"OVerGrow
"
GrotLE30,18744,55,65,36,"OVErgrOW
"
ToRterRA30,18745,75,85,56,"OVErGrow
"
CHiMChAr30,18746,58,44,61,"BlaZE
"
MonfeRno30,18747,78,52,81,"BLAZE
"
InferNaPe30,18748,104,71,108,"BLAZe
"
PiPlUp30,18749,61,56,40,"TorREnT
"
PrinPLUp30,18750,81,76,50,"TOrRENt
"
EmpoLEoN30,18751,111,101,60,"TorRenT
"
STarly30,18752,30,30,60,"KeeN Eye
"
STarAVIA30,18753,40,40,80,"InTIMidatE
"
STarAPTOr30,18754,50,60,100,"IntimiDAte
"
BiDOOF30,18755,35,40,31,"SimpLe
"
BiBareL30,18756,55,60,71,"SIMPLe
"
KrIcKeToT30,18757,25,41,25,"ShED SkIN
"
KrIckEtUNE30,18758,55,51,65,"SWARm
"
SHinX30,18759,40,34,45,"RIvAlry
"
LUxIO30,18760,60,49,60,"RIvALRy
"
LuXRay30,18761,95,79,70,"RivAlry
"
BudEw30,18762,50,70,55,"NatUrAL CUre
"
RoSERADe30,18763,125,105,90,"NATUrAl CUrE
"
CRaNidos30,18764,30,30,58,"MOLD BReAKer
"
RAmPardOs30,18765,65,50,58,"Mold BReAkER
"
SHiEldon30,18766,42,88,30,"Sturdy
"
BasTIODOn30,18767,47,138,30,"Sturdy
"
BURMy30,18768,29,45,36,"SHeD SKIN
"
WoRmADAM30,18769,69,95,36,"AntIcipaTiOn
"
MOtHiM30,18770,94,50,66,"SwaRm
"
COMbEe30,18771,30,42,70,"HOnEy GATHER
"
VeSpiQUEN30,18772,80,102,40,"PRessURe
"
PAChiRiSu30,18773,45,90,95,"Run AWAy
"
BUizEl30,18774,60,30,85,"SwiFT SwIM
"
FlOaTzel30,18775,85,50,115,"SWIFT SwIM
"
CheruBI30,18776,62,53,35,"ChlorophYLl
"
CherRIm30,18777,87,78,85,"FLOweR GiFt
"
SheLlos30,18778,57,62,34,"StICkY HoLd
"
GastRodoN30,18779,92,82,39,"StICKy HOLd
"
AmBIpOm30,18780,60,66,115,"TechNiCIan
"
DRiflOON30,18781,60,44,70,"AFterMaTH
"
DriFbLim30,18782,90,54,80,"AftERmATH
"
BunEary30,18783,44,56,85,"RUn AWaY
"
LoPunny30,18784,54,96,135,"CuTe CharM
"
MiSmaGIuS30,18785,105,105,105,"LEvITAtE
"
HonChkRow30,18786,105,52,71,"InsomNiA
"
GLaMeoW30,18787,42,37,85,"LImBeR
"
PuRUGLY30,18788,64,59,112,"ThiCK Fat
"
CHInGLING30,18789,65,50,45,"LevitATe
"
StUnKy30,18790,41,41,74,"STench
"
SKuNTAnk30,18791,71,61,84,"Stench
"
BronZOR30,18792,24,86,23,"LeVItaTE
"
BroNZOng30,18793,79,116,33,"LevitatE
"
BoNslY30,18794,10,45,10,"SturDy
"
MiME JR.30,18795,70,90,60,"SoUNDproOF
"
HaPPiNy30,18796,15,65,30,"NatUrAl CurE
"
ChAtOT30,18797,92,42,91,"KeEN EYE
"
SpiritOmB30,18798,92,108,35,"PRESSuRe
"
GIbLE30,18799,40,45,42,"SAnd VeIL
"
GAbiTe30,18800,50,55,82,"SaND VeIL
"
GArchoMp30,18801,120,95,92,"SaNd VEIl
"
MUNCHLAx30,18802,40,85,5,"PicKUP
"
RIOLu30,18803,35,40,60,"SteadFast
"
LUcARIO30,18804,140,70,112,"StEaDFAST
"
HippoPoTas30,18805,38,42,32,"SaND STREAm
"
HIPPOwDOn30,18806,68,72,47,"SAnd STREam
"
SkoruPI30,18807,30,55,65,"BATTlE ARMor
"
DrAPIon30,18808,60,75,95,"BattlE ARMOR
"
CROagunK30,18809,61,40,50,"ANtICIpatiON
"
TOxiCrOaK30,18810,86,65,85,"ANTicipatIoN
"
CArNiviNE30,18811,90,72,46,"LevITatE
"
FinneON30,18812,49,61,66,"SWIft SwiM
"
LUminEON30,18813,69,86,91,"SwIFt SWim
"
MANTykE30,18814,60,120,50,"SWiFt SWiM
"
SNOVEr30,18815,62,60,40,"SnoW WarNiNg
"
ABOmaSnOW30,18816,132,105,30,"Snow WArning
"
WEaViLE30,18817,45,85,125,"PrEssure
"
MAGnEZoNE30,18818,130,90,60,"MAgNET PULL
"
LIcKilICky30,18819,80,95,50,"OWn TempO
"
RHYperIOR30,18820,55,55,40,"LIGHTnIngRoD
"
TaNgRowTh30,18821,110,50,50,"ChlorOphYlL
"
ELecTIvIrE30,18822,95,85,95,"MoTor DrIvE
"
MagMORtaR30,18823,125,95,83,"FlAmE Body
"
TOGEKisS30,18824,120,115,80,"HuStLE
"
YaNmeGA30,18825,116,56,95,"SPeed BooSt
"
LEafEON30,18826,60,65,95,"LeAf GUaRd
"
GLACEon30,18827,130,95,65,"SnOW CloaK
"
GlisCoR30,18828,45,75,95,"HyPeR CUTtER
"
MaMoSwINE30,18829,70,60,80,"OBLiVIOus
"
PORyGoN-Z30,18830,135,75,90,"AdApTABIlity
"
GaLLaDe30,18831,65,115,110,"StEadFAsT
"
ProbOpASs30,18832,75,150,40,"StuRDY
"
DusknoiR30,18833,65,135,45,"PressUre
"
FroSLaSS30,18834,80,70,110,"SnoW CLoAK
"
Rotom30,18835,105,107,86,"LevitatE
"
UXiE30,18836,75,130,95,"LEVItatE
"
MeSprIt30,18837,105,105,80,"LeViTAtE
"
AZeLf30,18838,125,70,115,"Levitate
"
DialgA30,18839,150,100,90,"PRessuRe
"
Palkia30,18840,150,120,100,"PrESsuRe
"
HEaTrAN30,18841,130,106,77,"FlAsh FIre
"
REGIGIGAs30,18842,80,110,100,"SLow STart
"
GIrAtina30,18843,120,100,90,"PRESsUre
"
CrEsSeLia30,18844,75,130,85,"LeVItAtE
"
PhIOne30,18845,80,80,80,"HyDRATioN
"
ManApHy30,18846,100,100,100,"HydraTIoN
"
DaRkrAI30,18847,135,90,125,"BaD DREAmS
"
SHaymIN30,18848,120,75,127,"NaTural CUre
"
ARceuS30,18849,120,120,120,"MuLTIType
"
VictiNi30,18850,100,100,100,"VictOrY StAr
"
SNivY30,18851,45,55,63,"OVErgroW
"
SERviNE30,18852,60,75,83,"OveRgroW
"
SErperIOr30,18853,75,95,113,"OvErgrOw
"
TepIG30,18854,45,45,45,"BlaZE
"
PIgniTE30,18855,70,55,55,"BLaZe
"
EmbOAR30,18856,100,65,65,"BlAZE
"
OSHaWott30,18857,63,45,45,"TORrENt
"
DeWOTt30,18858,83,60,60,"TorrEnT
"
SAMUROTT30,18859,108,70,70,"TORREnT
"
PatRat30,18860,35,39,42,"RuN AWAY
"
WatchOg30,18861,60,69,77,"ILLUMinate
"
LIllIpUp30,18862,25,45,55,"ViTAL SpIriT
"
HERdiEr30,18863,35,65,60,"INtiMiDATE
"
StoutlaNd30,18864,45,90,80,"INtIMidate
"
PUrrLOIn30,18865,50,37,66,"LimBEr
"
LIePArD30,18866,88,50,106,"LiMBeR
"
PANsAGe30,18867,53,48,64,"GluTTONy
"
SImiSagE30,18868,98,63,101,"GlutTOnY
"
PaNSeAr30,18869,53,48,64,"GluttONy
"
SimisEaR30,18870,98,63,101,"GLuTtoNy
"
PanPoUr30,18871,53,48,64,"GlUTTonY
"
SIMiPoUR30,18872,98,63,101,"GlUTTONy
"
MUnNa30,18873,67,55,24,"FOrEwaRN
"
MuSHaRnA30,18874,107,95,29,"FORewarn
"
PiDove30,18875,36,30,43,"Big PeCks
"
TranquILL30,18876,50,42,65,"BIG PecKs
"
UnFeZant30,18877,65,55,93,"BIG PecKs
"
BliTzlE30,18878,50,32,76,"LigHTNInGRoD
"
ZeBstRIKa30,18879,80,63,116,"LIGhtNInGrod
"
ROggENRola30,18880,25,25,15,"STurdy
"
BOLDoRe30,18881,50,40,20,"STuRdy
"
GIgaLiTh30,18882,60,80,25,"STurdy
"
WOObAT30,18883,55,43,72,"UnaWARE
"
SwOObaT30,18884,77,55,114,"UNawarE
"
DRIlbur30,18885,30,45,68,"SAND RusH
"
EXCAdriLl30,18886,50,65,88,"SAnD RusH
"
AUdINo30,18887,80,126,50,"HEALER
"
TIMburr30,18888,25,35,35,"GUtS
"
GURDUrR30,18889,40,50,40,"GUTS
"
COnKelDUrr30,18890,55,65,45,"GutS
"
TYMpoLE30,18891,50,40,64,"Swift Swim
"
PALpiToAD30,18892,65,55,69,"SwiFt SWiM
"
SeiSmItoAD30,18893,85,75,74,"SWiFt SWIM
"
ThROh30,18894,30,85,45,"GUTs
"
SAWk30,18895,30,75,85,"STuRDy
"
SeWaDdlE30,18896,40,60,42,"SWarm
"
SWAdlOOn30,18897,50,80,42,"LEaF GUArD
"
LeavannY30,18898,70,80,92,"SwArm
"
VeNiPEDE30,18899,30,39,57,"POIsOn POInT
"
WHIrlIpEde30,18900,40,79,47,"PoISOn PoINt
"
SCOliPEde30,18901,55,69,112,"PoisoN POint
"
COTTONeE30,18902,37,50,66,"PRanKSTEr
"
WHImsicoTT30,18903,77,75,116,"PraNKSTEr
"
PetiLiL30,18904,70,50,30,"ChloRoPHYLl
"
LIlLIGANt30,18905,110,75,90,"ChloRophyLL
"
BaScuLin30,18906,80,55,98,"REckLeSs
"
SAndiLE30,18907,35,35,65,"INtIMidate
"
KRokoROK30,18908,45,45,74,"INtiMidaTE
"
KrOokOdiLE30,18909,65,70,92,"IntimidaTE
"
DarUmAka30,18910,15,45,50,"HuSTle
"
DarmaNItAN30,18911,140,105,55,"ShEer FoRce
"
MarACTUS30,18912,106,67,60,"WatEr ABSOrb
"
DwEBble30,18913,35,35,55,"STURDY
"
CRUsTLe30,18914,65,75,45,"StURDY
"
SCrAggY30,18915,35,70,48,"ShEd Skin
"
ScRaFTy30,18916,45,115,58,"Shed SKIN
"
SiGilYPH30,18917,103,80,97,"WondER SkIn 
"
YamasK30,18918,55,65,30,"MuMmY
"
COFagRiGUS30,18919,95,105,30,"MUMMY
"
TIrTOuga30,18920,53,45,22,"SOLID ROCk
"
CArraCOSTa30,18921,83,65,32,"SoLiD ROck
"
ArCHeN30,18922,74,45,70,"DeFeATiST
"
Archeops30,18923,112,65,110,"DEFEAtist
"
TrubBIsh30,18924,40,62,65,"StEncH
"
GArBODOr30,18925,60,82,75,"STeNch
"
ZORUA30,18926,80,40,65,"IlluSion
"
ZorOaRk30,18927,120,60,105,"ILlUSioN
"
MinccInO30,18928,40,40,75,"CUTE CHarm
"
CincciNo30,18929,65,60,115,"CUTE CHarM
"
GOtHitA30,18930,55,65,45,"FRisk
"
GOTHoriTa30,18931,75,85,55,"FrIsK
"
GOTHiTEllE30,18932,95,110,65,"FriSK
"
SolOSis30,18933,105,50,20,"OVerCOat
"
DUoSioN30,18934,125,60,30,"OVeRCOaT
"
REUniCLus30,18935,125,85,30,"OVErcOaT
"
DUcKLeTT30,18936,44,50,55,"KEen Eye
"
SwAnna30,18937,87,63,98,"KeEN EYe
"
VaniLlIte30,18938,65,60,44,"Ice BoDY
"
VANIlLiSH30,18939,80,75,59,"ICe BOdY
"
VAniLLuxE30,18940,110,95,79,"ICe BOdY
"
DeeRlIng30,18941,40,50,75,"CHloROPhyll
"
SAWSBUCk30,18942,60,70,95,"CHLOrophyLl
"
EmoLGA30,18943,75,60,103,"Static
"
KARraBlaSt30,18944,40,45,60,"Swarm
"
ESCAValiER30,18945,60,105,20,"SwaRM
"
FooNgUs30,18946,55,55,15,"EFFECt SpoRE
"
AMOoNgUsS30,18947,85,80,30,"EFfect SPOrE
"
FrIlLiSh30,18948,65,85,40,"WAter AbSoRB
"
JEllIcEnT30,18949,85,105,60,"WAtER ABsORb
"
ALomOMOlA30,18950,40,45,65,"Healer
"
JoLtIk30,18951,57,50,65,"COMpOUnDEyES
"
GALvANtulA30,18952,97,60,108,"COmPOUndeYes
"
FErRoSEED30,18953,24,86,10,"Iron BARbs
"
FERROTHOrn30,18954,54,116,20,"IRoN BaRbs
"
KLInK30,18955,45,60,30,"PLuS
"
Klang30,18956,70,85,50,"PluS
"
KliNKLaNG30,18957,70,85,90,"PluS
"
TYnAMO30,18958,45,40,60,"LEViTatE
"
